Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"mieszkania";"";"-";0;7;7;3;0;18;0;22;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"izby";"";"-";0;20;16;6;0;22;0;31;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"powierzchnia użytkowa mieszkań";"";"-";0;451;308;442;0;959;0;733;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"rozbudowa budynków";"mieszkania";"";"-";144;60;75;69;55;53;118;139;146;43;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"rozbudowa budynków";"izby";"";"-";321;113;141;153;118;127;250;298;323;148;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"rozbudowa budynków";"powierzchnia użytkowa mieszkań";"";"-";7764;3310;3579;3858;2767;2997;5838;7938;9115;4160;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"przebudowa (adaptacja) budynków";"mieszkania";"";"-";22;114;12;57;37;42;69;20;23;26;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"przebudowa (adaptacja) budynków";"izby";"";"-";67;250;28;109;88;153;160;66;50;76;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogółem";"przebudowa (adaptacja) budynków";"powierzchnia użytkowa mieszkań";"";"-";1488;6805;729;2751;1970;3654;3956;2369;1332;1792;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"ogółem";"mieszkania";"";"-";312;315;369;310;327;376;450;380;391;321;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"ogółem";"izby";"";"-";1780;1839;2162;1792;1899;2097;2589;2131;2186;1743;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";48280;51465;57174;50961;54952;59250;74698;63746;65796;52936;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne";"mieszkania";"";"-";276;295;355;291;318;345;435;367;382;290;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne";"izby";"";"-";1646;1771;2116;1718;1863;1996;2533;2082;2151;1615;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";45403;49941;56223;49103;53949;56738;73493;62159;64798;49348;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";276;295;351;291;315;342;435;364;382;290;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";1646;1771;2096;1718;1850;1990;2533;2074;2151;1615;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";45403;49941;55692;49103;53582;56407;73493;61960;64798;49348;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";0;0;4;0;3;3;0;3;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";0;0;20;0;13;6;0;8;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";0;0;531;0;367;331;0;199;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"rozbudowa budynków";"mieszkania";"";"-";24;12;9;10;3;24;7;6;2;20;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"rozbudowa budynków";"izby";"";"-";83;34;31;49;13;76;24;21;8;83;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"rozbudowa budynków";"powierzchnia użytkowa mieszkań";"";"-";1798;789;647;1153;256;1799;484;732;189;2437;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"przebudowa (adaptacja) budynków";"mieszkania";"";"-";12;8;5;9;6;7;8;7;7;11;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"przebudowa (adaptacja) budynków";"izby";"";"-";51;34;15;25;23;25;32;28;27;45;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"indywidualne";"przebudowa (adaptacja) budynków";"powierzchnia użytkowa mieszkań";"";"-";1079;735;304;705;747;713;721;855;809;1151;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"ogółem";"mieszkania";"";"-";112;117;0;0;298;90;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"ogółem";"izby";"";"-";249;319;0;0;738;272;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";5560;6220;0;0;13676;4728;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"nowe budynki mieszkalne";"mieszkania";"";"-";112;117;0;0;298;90;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"nowe budynki mieszkalne";"izby";"";"-";249;319;0;0;738;272;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";5560;6220;0;0;13676;4728;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";112;117;0;0;298;90;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";249;319;0;0;738;272;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"spółdzielcze";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";5560;6220;0;0;13676;4728;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"ogółem";"mieszkania";"";"-";5992;7817;6277;8996;6784;6220;7059;6690;5882;4473;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"ogółem";"izby";"";"-";14955;19194;15785;21433;17220;16069;18587;17338;15315;12531;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";322643;405619;326422;465645;361912;335605;394610;363494;331879;264272;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne";"mieszkania";"";"-";5862;7656;6197;8886;6701;6138;6887;6522;5722;4435;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne";"izby";"";"-";14701;18879;15646;21239;17050;15868;18233;16992;14977;12435;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";316268;396577;322757;460452;358178;330507;386021;354041;322430;261908;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";258;201;257;344;463;432;484;429;359;603;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";1295;883;1163;1444;1851;1857;1974;1802;1594;2602;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";30070;21243;27828;33767;43074;45840;48203;43684;38127;63827;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";5604;7455;5940;8542;6238;5706;6403;6093;5363;3832;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";13406;17996;14483;19795;15199;14011;16259;15190;13383;9833;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";286198;375334;294929;426685;315104;284667;337818;310357;284303;198081;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"mieszkania";"";"-";0;7;7;3;0;18;0;22;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"izby";"";"-";0;20;16;6;0;22;0;31;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"powierzchnia użytkowa mieszkań";"";"-";0;451;308;442;0;959;0;733;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"rozbudowa budynków";"mieszkania";"";"-";120;48;66;59;52;29;111;133;144;23;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"rozbudowa budynków";"izby";"";"-";238;79;110;104;105;51;226;277;315;65;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"rozbudowa budynków";"powierzchnia użytkowa mieszkań";"";"-";5966;2521;2932;2705;2511;1198;5354;7206;8926;1723;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"przebudowa (adaptacja) budynków";"mieszkania";"";"-";10;106;7;48;31;35;61;13;16;15;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"przebudowa (adaptacja) budynków";"izby";"";"-";16;216;13;84;65;128;128;38;23;31;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"przeznaczone na sprzedaż lub wynajem";"przebudowa (adaptacja) budynków";"powierzchnia użytkowa mieszkań";"";"-";409;6070;425;2046;1223;2941;3235;1514;523;641;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"na wynajem";"ogółem";"mieszkania";"";"-";;;;108;0;20;192;23;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"na wynajem";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";;;;5597;0;825;7155;1121;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"na wynajem";"nowe budynki mieszkalne";"mieszkania";"";"-";;;;108;0;20;192;23;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"na wynajem";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";;;;5597;0;825;7155;1121;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"na wynajem";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";;;;108;0;20;192;23;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"na wynajem";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";;;;5597;0;825;7155;1121;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"ogółem";"mieszkania";"";"-";48;0;0;0;0;0;48;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"ogółem";"izby";"";"-";84;0;0;0;0;0;73;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";2010;0;0;0;0;0;1932;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne";"mieszkania";"";"-";48;0;0;0;0;0;48;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne";"izby";"";"-";84;0;0;0;0;0;73;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";2010;0;0;0;0;0;1932;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";0;0;0;0;0;0;2;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";0;0;0;0;0;0;10;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";0;0;0;0;0;0;263;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";48;0;0;0;0;0;46;0;0;0;
