Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"ogółem";"powierzchnia użytkowa";"";"m2";3363;0;0;0;4483;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"nowe";"liczba";"";"-";0;0;0;0;1;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"nowe";"kubatura";"";"m3";0;0;0;0;19157;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"nowe";"powierzchnia użytkowa";"";"m2";0;0;0;0;4483;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"rozbudowane";"liczba";"";"-";1;0;0;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"rozbudowane";"kubatura";"";"m3";24872;0;0;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki muzeów i bibliotek (PKOB 1262)";"rozbudowane";"powierzchnia użytkowa";"";"m2";3363;0;0;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"ogółem";"kubatura";"";"m3";34921;86364;2209;19107;9127;12971;28422;0;17706;10668;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"ogółem";"powierzchnia użytkowa";"";"m2";5681;17774;660;3767;1776;2436;3588;0;4134;958;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"nowe";"liczba";"";"-";1;1;1;3;2;3;1;0;2;2;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"nowe";"kubatura";"";"m3";7351;52170;2209;19107;9127;10430;28422;0;15203;10668;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"nowe";"powierzchnia użytkowa";"";"m2";1143;11295;660;3767;1776;1849;3588;0;3458;958;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"rozbudowane";"liczba";"";"-";1;2;0;0;0;2;0;0;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"rozbudowane";"kubatura";"";"m3";27570;34194;0;0;0;2541;0;0;2503;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szkół i instytucji badawczych (PKOB 1263)";"rozbudowane";"powierzchnia użytkowa";"";"m2";4538;6479;0;0;0;587;0;0;676;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"ogółem";"kubatura";"";"m3";10918;11596;7332;14516;18034;244;21171;6522;5229;378;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"ogółem";"powierzchnia użytkowa";"";"m2";2685;2562;1415;2195;3197;50;3783;1388;984;114;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"nowe";"liczba";"";"-";2;1;2;2;1;0;0;1;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"nowe";"kubatura";"";"m3";6540;8155;4172;3309;15530;0;0;4977;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"nowe";"powierzchnia użytkowa";"";"m2";1104;1909;883;764;2644;0;0;972;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"rozbudowane";"liczba";"";"-";1;2;1;1;1;1;1;1;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"rozbudowane";"kubatura";"";"m3";4378;3441;3160;11207;2504;244;21171;1545;5229;378;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"rozbudowane";"powierzchnia użytkowa";"";"m2";1581;653;532;1431;553;50;3783;416;984;114;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"ogółem";"kubatura";"";"m3";30037;94530;2642;0;0;0;48194;144242;22667;40843;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"ogółem";"powierzchnia użytkowa";"";"m2";3952;14704;565;0;0;0;6903;12136;1890;6129;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"nowe";"liczba";"";"-";3;2;0;0;0;0;2;2;1;2;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"nowe";"kubatura";"";"m3";30037;94530;0;0;0;0;48194;144242;22667;40843;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"nowe";"powierzchnia użytkowa";"";"m2";3952;14704;0;0;0;0;6903;12136;1890;6129;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"rozbudowane";"liczba";"";"-";0;0;1;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"rozbudowane";"kubatura";"";"m3";0;0;2642;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki kultury fizycznej (PKOB 1265)";"rozbudowane";"powierzchnia użytkowa";"";"m2";0;0;565;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych (PKOB 1272)";"ogółem";"kubatura";"";"m3";0;0;0;0;0;29988;0;0;0;11134;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych (PKOB 1272)";"ogółem";"powierzchnia użytkowa";"";"m2";0;0;0;0;0;2127;0;0;0;1437;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych (PKOB 1272)";"nowe";"liczba";"";"-";0;0;0;0;0;2;0;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych (PKOB 1272)";"nowe";"kubatura";"";"m3";0;0;0;0;0;29988;0;0;0;11134;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych (PKOB 1272)";"nowe";"powierzchnia użytkowa";"";"m2";0;0;0;0;0;2127;0;0;0;1437;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"ogółem";"kubatura";"";"m3";0;1443;0;954;2655;5057;788;2340;0;1235;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"ogółem";"powierzchnia użytkowa";"";"m2";0;243;0;160;517;1330;174;612;0;356;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"nowe";"liczba";"";"-";0;1;0;1;3;2;1;2;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"nowe";"kubatura";"";"m3";0;1443;0;954;2655;5057;788;2340;0;1235;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"pierwsze półrocze";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"nowe";"powierzchnia użytkowa";"";"m2";0;243;0;160;517;1330;174;612;0;356;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"ogółem";"kubatura";"";"m3";3456;0;39990;17802;2560;16540;79515;127230;51385;7071;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"ogółem";"powierzchnia użytkowa";"";"m2";857;0;10585;3403;715;2099;13933;26814;14576;1356;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"nowe";"liczba";"";"-";2;0;1;0;5;1;1;3;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"nowe";"kubatura";"";"m3";3456;0;39990;0;2560;16540;79515;127230;51385;7071;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"nowe";"powierzchnia użytkowa";"";"m2";857;0;10585;0;715;2099;13933;26814;14576;1356;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"rozbudowane";"liczba";"";"-";0;0;0;1;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"rozbudowane";"kubatura";"";"m3";0;0;0;17802;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki zbiorowego zamieszkania (PKOB 1130)";"rozbudowane";"powierzchnia użytkowa";"";"m2";0;0;0;3403;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"ogółem";"kubatura";"";"m3";1202747;735938;1141663;1353314;1699191;778030;1990094;1116201;553119;495216;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"ogółem";"powierzchnia użytkowa";"";"m2";192632;123818;202520;222214;225910;126018;226704;211170;107694;79069;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"nowe";"liczba";"";"-";62;53;54;52;47;50;46;40;25;32;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"nowe";"kubatura";"";"m3";1079316;558506;1043732;1262241;1607215;713323;1900678;1077068;539732;469752;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"nowe";"powierzchnia użytkowa";"";"m2";171919;94081;190027;208062;211002;111984;212069;202343;104799;75758;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"rozbudowane";"liczba";"";"-";18;15;14;16;15;14;9;10;7;6;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"rozbudowane";"kubatura";"";"m3";123431;177432;97931;91073;91976;64707;89416;39133;13387;25464;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki niemieszkalne ogółem (PKOB od 1211 do 1274)";"rozbudowane";"powierzchnia użytkowa";"";"m2";20713;29737;12493;14152;14908;14034;14635;8827;2895;3311;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki hoteli (PKOB 1211)";"ogółem";"kubatura";"";"m3";107480;21343;8301;113210;164493;63998;119960;57615;47933;110208;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki hoteli (PKOB 1211)";"ogółem";"powierzchnia użytkowa";"";"m2";19008;3950;2270;23146;35891;12059;22930;11552;9944;24400;
