Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"ogółem";"powierzchnia użytkowa";"";"m2";19266;8571;2876;3581;4816;0;20;4705;35557;71006;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"nowe";"liczba";"";"-";5;4;1;2;3;0;1;2;6;12;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"nowe";"kubatura";"";"m3";118649;60075;24534;21459;2445;0;110;38033;312897;804775;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"nowe";"powierzchnia użytkowa";"";"m2";19018;8550;2876;3581;523;0;20;4705;27719;63509;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"rozbudowane";"liczba";"";"-";1;1;0;0;3;0;0;0;1;2;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"rozbudowane";"kubatura";"";"m3";1267;74;0;0;24268;0;0;0;39770;99953;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki przemysłowe (PKOB 1251)";"rozbudowane";"powierzchnia użytkowa";"";"m2";248;21;0;0;4293;0;0;0;7838;7497;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"ogółem";"kubatura";"";"m3";286104;173437;139886;45516;68455;85206;376658;233882;895446;453990;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"ogółem";"powierzchnia użytkowa";"";"m2";33554;18521;16568;6452;8816;11158;39680;23679;86204;39758;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"nowe";"liczba";"";"-";17;12;7;6;7;7;15;9;12;8;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"nowe";"kubatura";"";"m3";250130;147539;128681;45516;41793;85206;376310;232272;823228;429561;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"nowe";"powierzchnia użytkowa";"";"m2";28061;14908;13375;6452;5102;11158;39564;23469;78101;36078;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"rozbudowane";"liczba";"";"-";6;5;2;0;1;0;1;1;4;3;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"rozbudowane";"kubatura";"";"m3";35974;25898;11205;0;26662;0;348;1610;72218;24429;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"rozbudowane";"powierzchnia użytkowa";"";"m2";5493;3613;3193;0;3714;0;116;210;8103;3680;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"ogółem";"kubatura";"";"m3";0;3276;7152;0;2766;26929;23154;8015;7452;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"ogółem";"powierzchnia użytkowa";"";"m2";0;506;1492;0;658;3599;4290;1511;1224;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"nowe";"liczba";"";"-";0;1;2;0;1;1;1;5;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"nowe";"kubatura";"";"m3";0;3276;5439;0;2766;26300;14054;8015;7452;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"nowe";"powierzchnia użytkowa";"";"m2";0;506;1144;0;658;3422;2403;1511;1224;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"rozbudowane";"liczba";"";"-";0;0;1;0;0;1;1;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"rozbudowane";"kubatura";"";"m3";0;0;1713;0;0;629;9100;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"rozbudowane";"powierzchnia użytkowa";"";"m2";0;0;348;0;0;177;1887;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"ogółem";"kubatura";"";"m3";0;12150;8167;0;0;0;8783;537992;141548;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"ogółem";"powierzchnia użytkowa";"";"m2";0;1125;2651;0;0;0;1434;56157;15966;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"nowe";"liczba";"";"-";0;1;0;0;0;0;1;2;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"nowe";"kubatura";"";"m3";0;12150;0;0;0;0;4553;536325;141548;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"nowe";"powierzchnia użytkowa";"";"m2";0;1125;0;0;0;0;598;55821;15966;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"rozbudowane";"liczba";"";"-";0;0;1;0;0;0;1;1;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"rozbudowane";"kubatura";"";"m3";0;0;8167;0;0;0;4230;1667;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki muzeów i bibliotek (PKOB 1262)";"rozbudowane";"powierzchnia użytkowa";"";"m2";0;0;2651;0;0;0;836;336;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"ogółem";"kubatura";"";"m3";304393;174377;168661;333425;73887;103526;187766;27434;170534;86968;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"ogółem";"powierzchnia użytkowa";"";"m2";53700;34502;30669;88108;17961;20335;36947;6065;33381;15514;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"nowe";"liczba";"";"-";14;9;6;11;5;8;9;2;8;5;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"nowe";"kubatura";"";"m3";285955;120890;98966;304155;66771;72602;173160;22968;108788;84053;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"nowe";"powierzchnia użytkowa";"";"m2";49593;24496;15527;83516;16435;13753;33637;5186;21459;14835;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"rozbudowane";"liczba";"";"-";7;8;15;6;3;6;3;3;7;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"rozbudowane";"kubatura";"";"m3";18438;53487;69695;29270;7116;30924;14606;4466;61746;2915;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szkół i instytucji badawczych (PKOB 1263)";"rozbudowane";"powierzchnia użytkowa";"";"m2";4107;10006;15142;4592;1526;6582;3310;879;11922;679;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"ogółem";"kubatura";"";"m3";36318;88971;18459;43875;50817;217621;18071;7774;72600;29997;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"ogółem";"powierzchnia użytkowa";"";"m2";9993;16769;4440;8847;12935;47821;4305;2425;16023;4030;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"nowe";"liczba";"";"-";2;3;3;5;5;3;2;0;3;4;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"nowe";"kubatura";"";"m3";24286;63653;15830;37842;22032;207502;9346;0;33494;29997;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"nowe";"powierzchnia użytkowa";"";"m2";5964;11173;3771;7196;4919;46157;2151;0;7041;4030;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"rozbudowane";"liczba";"";"-";5;4;2;2;2;3;2;3;3;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"rozbudowane";"kubatura";"";"m3";12032;25318;2629;6033;28785;10119;8725;7774;39106;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"rozbudowane";"powierzchnia użytkowa";"";"m2";4029;5596;669;1651;8016;1664;2154;2425;8982;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"ogółem";"kubatura";"";"m3";0;0;38115;9820;60598;21150;8788;3946;10509;26651;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"ogółem";"powierzchnia użytkowa";"";"m2";0;0;4493;927;7952;2612;1307;645;1543;2876;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"nowe";"liczba";"";"-";0;0;2;1;4;1;1;0;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"nowe";"kubatura";"";"m3";0;0;9058;9820;60598;21150;4380;0;9612;26651;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"nowe";"powierzchnia użytkowa";"";"m2";0;0;1820;927;7952;2612;651;0;1286;2876;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"rozbudowane";"liczba";"";"-";0;0;1;0;0;0;1;3;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"rozbudowane";"kubatura";"";"m3";0;0;29057;0;0;0;4408;3946;897;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki kultury fizycznej (PKOB 1265)";"rozbudowane";"powierzchnia użytkowa";"";"m2";0;0;2673;0;0;0;656;645;257;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki gospodarstw rolnych (PKOB 1271)";"ogółem";"kubatura";"";"m3";0;0;442;0;0;573;3670;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki gospodarstw rolnych (PKOB 1271)";"ogółem";"powierzchnia użytkowa";"";"m2";0;0;78;0;0;180;475;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki gospodarstw rolnych (PKOB 1271)";"nowe";"liczba";"";"-";0;0;1;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki gospodarstw rolnych (PKOB 1271)";"nowe";"kubatura";"";"m3";0;0;442;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO NIEMIESZKANIOWE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Rodzaje budynków i budowli; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"budynki gospodarstw rolnych (PKOB 1271)";"nowe";"powierzchnia użytkowa";"";"m2";0;0;78;0;0;0;0;0;0;0;
